id,value
0,9.19118206165742
1,107.11709629720058
2,105.61706244644631
3,69.87281831196577
4,102.7670158280708
5,5.347405093603855
6,645.4918186687322
7,451.9490255845345
8,242.34546271328017
9,95.54331781111227
10,101.9704181219877
11,64.48491726852009
12,114.99371946325259
13,112.24261902799576
14,132.18750818570965
15,102.24298883097276
16,64.24104141341203
17,62.6198899925163
18,33.07454772522326
19,24.46970911365648
20,24.38285382009539
21,30.42744472863176
22,37.84303610999963
23,32.354146706430875
24,55.523109696328994
25,58.02963301134366
26,47.87082892497402
27,97.94423224290696
28,249.3610322868214
29,372.220361027573
30,143.06654912083155
31,165.52050989121955
32,92.12237263888298
33,104.97335353400172
34,146.9208922863431
35,90.26945303192062
36,135.10853506875668
37,269.7468230423175
38,169.0215721443871
39,141.74980982085322
40,411.69957123514587
41,158.27500536395954
42,105.93999490586661
43,91.78077601201484
44,84.64167873430236
45,119.21161428108148
46,104.48653600525795
47,110.52318451437927
48,107.92539979162761
49,86.85297822767423
50,84.28245145072223
51,10.832182656163642
52,9.249077113815412
53,2.813426694389395
54,77.30708781258218
55,68.9537488198986
56,62.98158210564592
57,71.62317084999448
58,102.12760267253529
59,95.71910768088762
60,40.9678573427648
61,67.91680523144767
62,68.54553095218482
63,0.0
64,0.0
65,2.862130973279512
66,88.64092493039846
67,39.20279864803122
68,86.74216216220921
69,522.1636118404641
70,189.61165960454133
71,212.12222976050816
72,387.2750172779472
73,300.6608267875524
74,144.42899188076166
75,217.60573525783144
76,175.56918507128572
77,108.44767609346627
78,167.06538708935173
79,70.90655270253146
80,33.75616870660469
81,72.27780273650035
82,229.16530947070933
83,109.52333516875896
84,102.86377202426635
85,117.66163878090656
86,122.78876021885598
87,126.73128763572484
88,31.423729198049102
89,310.6156076086201
90,166.37936880650008
91,96.64257348755
92,199.1636068309237
93,169.1066537627023
94,11.474797654784698
95,277.44196398281537
96,200.18933755344497
97,90.05251735399264
98,58.41748112576964
99,43.33505829619556
100,740.8748443860966
101,215.5072026938482
102,65.63172045387718
103,539.9040833654559
104,330.7373606765392
105,218.06888897297162
106,329.2970009559275
107,198.89126512555399
108,192.84729552814116
109,75.81515257228499
110,79.75776140846062
111,182.69046421381523
112,183.33830812827344
113,428.735824081987
114,422.7358224168012
115,244.09779740127829
116,250.19827585495628
117,89.28012521497276
118,157.51750361958398
119,110.82525582500557
120,61.799783421604886
121,76.44316604769053
122,165.91679742256582
123,97.52994175762491
124,0.0
125,0.0
126,0.0
127,29.891836891751865
128,37.63448154024045
129,330.0630126566857
130,737.3714428492369
131,417.75071518213235
132,354.8998228043086
133,49.31466084045893
134,43.473018798777865
135,37.96462310867658
136,59.594407169261174
137,53.13533161916473
138,96.86392018331526
139,111.30029605735292
140,121.09944552893634
141,144.2452873469775
142,82.75042276377835
143,71.0145704973002
144,3.8810424210359358
145,4.149204237036948
146,153.65121893742923
147,411.63916975970403
148,759.3002484719261
149,455.70595065921646
150,259.3344414820489
151,36.358124187055765
152,12.750296541099988
153,21.63120316193253
154,68.67158431903592
155,57.71958275256499
156,57.9934455618558
157,133.00146715008782
158,209.93490612495398
159,182.27964140001882
160,108.19136760685342
161,122.57195399405028
162,91.71266673936046
163,69.90901286533534
164,65.24256730768764
165,36.18773145245607
166,219.04006467686577
167,166.10600581639764
168,147.57377082341057
169,581.5894569157052
170,449.86976212257576
171,337.7863081882403
172,113.05921273906408
173,111.06583213158851
174,130.56315858468847
175,53.216170091013566
176,48.032050990281064
177,74.58951907985934
178,86.65543275593929
179,246.1113811381897
180,277.72261314340204
181,278.73843639601677
182,112.02317261694525
183,30.27193520253983
184,11.95445303900487
185,9.767630806185739
186,169.5933229981837
187,88.94668530418951
188,101.57779114440243
189,201.50981217347922
190,159.7743242794018
191,195.97071040393
192,0.12841189971148026
193,0.0
194,4.863817858909888
195,37.41066317841254
196,113.52581108192251
197,146.95482508640833
198,177.2056959433851
199,195.87052919823032
200,141.01988150498403
201,207.6096701772803
202,206.80918582579244
203,71.9235388104218
204,38.9909869116284
205,76.40600505136456
206,540.6983791876521
207,336.93884848323717
208,260.6989661188007
209,114.70471863769862
210,122.7889772682241
211,49.95861599112634
212,42.30043362056591
213,72.86291647944184
214,196.69351997085607
215,58.11658512617173
216,171.15335522660155
217,706.2259876560674
218,406.4311427064616
219,381.5082020632764
220,299.218991285694
221,238.29770625304369
222,272.4782788465815
223,19.43890611917494
224,8.707080594492655
225,11.43805029215052
