id,value
0,883.5400264683325
1,1007.71663167164
2,142.1533025204787
3,461.6010891838056
4,834.7721877869724
5,1090.851283256427
6,141.1600206932384
7,459.1297549387179
8,907.6487300890649
9,1081.500551698532
10,183.10283556735578
11,548.1052105593719
12,0.0
13,0.0
14,0.0
15,0.0
16,16.64005947995357
17,38.17910511012042
18,37.3666073145862
19,240.9879780169299
20,59.94149509515612
21,235.52176421229586
22,574.2304600975363
23,130.89399385044652
24,1171.6351612433452
25,110.30764617337124
26,434.70150235007293
27,236.25278226651648
28,167.1928526297439
29,331.70320222439034
30,290.9992672796494
31,1330.8371882718218
32,140.68599394842605
33,20.60046942254466
34,32.91943243216476
35,77.48067497095032
36,485.150987278929
37,39.36928554115063
38,184.36640745828953
39,512.6773301464982
40,577.2910578646859
41,122.62756356382181
42,211.48561342240328
43,437.28857947745576
44,152.1051236293443
45,437.10859614866183
46,233.2610657717295
47,589.7312399310495
48,161.10915738757296
49,691.2425999461431
50,83.80294462998981
51,428.6585120577873
52,209.91629639024853
53,256.82661022364084
54,1158.6331176145106
55,256.2337274851443
56,1094.4262978898012
57,128.426473645287
58,30.236967251025824
59,23.625136655135805
60,78.78206972123854
61,36.9935723426003
62,510.7790276764407
63,174.4874533833402
64,17.925240138476166
65,2.469809096531293
66,0.0
67,21.310382663167662
68,19.209297836463143
69,75.76280252476583
70,81.64261411534675
71,62.52183736255631
72,47.86714100612432
73,486.0827011800535
74,543.3774397055337
75,103.33660762418879
76,176.80087353476705
77,561.531145575909
78,175.05109657303498
79,85.06767028759485
80,468.80404655168167
81,202.63637173029196
82,704.3836918499343
83,111.032849756212
84,865.0982296380535
85,418.6273645179661
86,235.1948837429232
87,161.138188877319
88,1080.526908914615
89,263.5526894327526
90,1255.5212373394832
91,40.338937231075654
92,39.66566794543347
93,86.16680006198942
94,81.34386283079944
95,538.2674075534225
96,205.60320006551495
97,0.0
98,0.0
99,0.0
100,2.994743975215741
101,3.542154382987627
102,58.29220836229233
103,47.77334664190947
104,63.304869909733426
105,34.86205482331435
106,514.2172844465924
107,665.8736375928418
108,125.47029142077604
109,257.2172751170485
110,592.8269313504729
111,268.27234942537655
112,480.21116251900895
113,68.39353931389223
114,529.4752078013668
115,288.01603984862913
116,541.5895072240874
117,329.4405164261815
118,15.734711393606934
119,134.55334147456514
120,240.09264381107295
121,116.17003506772994
122,18.104152820409972
123,200.7393710347203
124,308.220603925141
125,264.66604043056896
126,450.79060230313627
127,10.644235804254947
128,25.83897301262389
129,497.71401099291745
130,203.69599997599457
131,114.60078887549193
132,50.50532892102896
133,199.5622519502101
134,777.4348538810403
135,92.4889097691655
136,10.257904554121588
137,246.1012963864695
138,605.2719764619767
139,397.1850450551095
140,523.5021055277693
141,8.584347844434078
142,34.82335517328319
143,515.9424767793765
144,180.63270838996624
145,101.56406697005696
146,72.36799975047538
147,290.03985470416916
148,744.8766436161948
149,105.36153264610081
150,14.773758471981106
151,290.54962123350725
152,660.5148388210557
153,467.99887799551726
154,14.837116520788182
155,490.2107458012053
156,524.2673678631429
157,147.46004718921964
158,170.1724136540899
159,32.54848445927874
160,1214.7892629931166
161,832.7682370308976
162,1116.3357807314828
163,147.8452854914721
164,220.17584321032754
165,236.87991342676577
166,192.57645328882023
167,36.222647260019585
168,263.20911705831776
169,212.69009630619925
170,52.89931521526
171,793.685685613639
172,485.9721067832062
173,801.5015900536362
174,176.28921558944222
175,220.75907189535877
176,299.02075904581926
177,234.26965590125147
178,31.1681939497332
179,211.84180690889198
180,246.75589465949034
181,778.9857462161077
182,504.53302618685046
183,824.6052518871422
184,187.00395712711483
185,239.03589834552662
186,289.2130157158982
187,289.6313376529315
188,64.23479897613149
189,248.32804731613243
190,258.2182585296267
191,114.48700279532397
192,415.3767738988537
193,332.78841117699034
194,133.75013614802114
195,413.04163074834423
196,383.91538082840805
197,466.7584191129296
198,361.0698885435924
199,204.24045165288467
200,129.37344950734573
201,264.42609706034966
202,111.24775806207674
203,107.73533003484526
204,170.10018960388487
205,247.34255691269337
206,196.2024717262803
207,138.05490407990618
208,332.88133744084905
209,347.72557093201385
210,215.94458724545643
211,224.46078058007134
212,240.66312098808694
213,146.95540178055882
214,160.5815564625989
215,140.98466458931358
216,174.48792785704677
217,353.49756967039485
218,392.08171985707435
219,256.9740471170273
220,292.32782130658006
221,225.0783196585133
222,192.83066855952433
223,120.37373236670427
224,113.37408700151568
225,81.6569813777108
226,88.76293791736585
227,65.06175621685057
228,34.73907628424485
229,54.94816414102829
230,99.97791487055444
231,183.714896100359
232,144.08666472420416
233,493.19207410985484
234,345.83718936210073
235,96.13178385132039
236,230.9999319155475
237,496.5273510799311
238,224.33743582470532
239,67.89833026714673
240,48.028751182679954
241,49.39629992563573
242,468.45674184212237
243,109.4676290286047
244,763.9060199645648
245,21.805071558105915
246,159.19887930886728
247,3.8944838263502355
248,443.8492215248927
249,335.105893878695
250,91.71752726282557
251,1227.3870642932188
252,73.65691930152325
253,478.80340775897923
254,21.35018484111042
255,103.00804590390696
256,120.01048796628564
257,117.22116914922613
258,505.62090844517513
259,40.285535387269
260,1420.733325988135
261,443.1716452706213
262,58.651952356432425
263,495.4914018178538
264,1370.8350437686718
265,144.9787941932595
266,237.31920993644994
267,515.3954375982055
268,490.6099272434477
269,254.06127744574047
270,0.6214913552078031
271,187.58977576805992
272,352.47688703940423
273,175.92214222162352
274,601.3770500463689
275,850.1917250941767
276,230.05799422484534
277,213.7939586147122
278,506.7544233126441
279,579.2571177845284
280,269.0690027868819
281,64.57764706393722
282,0.0
283,33.16595498320353
284,0.0
285,495.9308195742407
286,193.64678286175746
287,799.6232121009709
288,25.242858866985046
289,131.09683203910768
290,0.0
291,374.67421935303116
292,266.39543974836226
293,64.20465163684082
294,1046.9630092778157
295,85.4022119258724
296,384.70467395780986
297,31.262274174934777
298,186.86909223994098
299,97.7056408357818
300,584.718793827059
301,112.9957283673054
302,544.5635402343438
303,34.1049282243407
304,1157.068542403312
305,555.5750848161935
306,77.49530512554271
307,509.4177992682791
308,1326.3457543260793
309,177.70572280695154
310,206.7701508831271
311,680.553502614196
312,27.453469244646374
313,0.0
314,34.69862298745583
315,28.317596167081273
316,33.89322114007673
317,27.552886054163753
318,27.085885345197074
319,5.620277073762918
320,525.0641484752659
321,104.18531239440085
322,201.2821559039434
323,748.062183376599
324,846.1330820594552
325,352.6199969577863
326,226.88785345641614
327,575.9399492380238
328,744.5554918717474
329,105.54054582635202
330,741.6044503563418
331,780.495858685299
332,643.3598825442343
333,208.04829394641516
334,908.7814080999384
335,30.38528244071673
336,109.12903631792715
337,0.0
338,376.2969514700677
339,293.09128258905776
340,81.22574807083757
341,1061.4011144569808
342,137.8047258931786
343,359.1567192143624
344,35.64224852599861
345,61.79923956846729
346,0.0
347,316.9460658796712
348,523.4279555351877
349,47.55420602513966
350,1268.2816683700646
351,566.1687097682831
352,102.01251399357099
353,600.7991526498666
354,1249.5700204629052
355,184.02325428666379
356,247.76961554244562
357,699.9236510594741
358,0.0
359,0.0
360,0.0
361,0.0
362,0.0
363,0.0
364,0.0
365,0.0
366,0.0
367,0.0
368,13.61550083984174
369,0.0
370,12.762473360025574
371,12.896818367617659
372,11.54723924372475
373,12.098094838443956
374,15.651394775725658
375,0.0
376,98.61446276569836
377,171.60010085982276
378,179.53140407583226
379,59.854073617198445
380,75.27684247969434
381,149.53164990846813
382,86.67525101381372
383,263.24521852901427
384,291.2716319093895
385,247.1570772718439
386,168.7121345350874
387,656.4571097896367
388,82.64459515210713
389,82.48830796242387
390,53.01806569069047
391,55.57777513595041
392,1054.9609104238975
393,9.160850482156373
394,145.97111740662166
395,241.0151245149081
396,279.9812142306203
397,49.29787387871215
398,131.58124025291733
399,235.840673553709
400,106.32108288234299
401,258.96915611290774
402,302.4219571016505
403,303.44338935695447
404,664.9519691811978
405,173.75245759083404
406,99.36378381769198
407,99.5294168120406
408,45.100180398375485
409,61.627537056387666
410,855.9904925475388
411,0.26656542663935123
412,0.0
413,0.0
414,0.0
415,0.0
416,167.59379551858734
417,236.57750195198497
418,206.146509309277
419,65.13188940031894
420,172.93306358454578
421,299.3407644468021
422,152.51900969081882
423,228.81283601802633
424,297.73715838016
425,295.46568371423825
426,185.9931346339898
427,694.5600479311166
428,92.83619210612504
429,98.44077379064868
430,66.40722718487976
431,72.26197714043181
432,914.888107311806
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,580.2944819581696
439,197.02733606709737
440,596.7899826924685
441,39.80538508622014
442,37.98602818219224
443,11.446993921903907
444,7.334041615460509
445,21.753966005321413
446,98.0296059097343
447,85.42188634127318
448,23.880337011580586
449,997.0811914993395
450,409.47240481362667
451,51.91506355916141
452,0.0
453,15.768204559559052
454,182.5238329098918
455,166.19924879318015
456,163.2858427815181
457,0.0
458,15.994380951389877
459,0.0
460,0.0
461,81.97888375483575
462,136.90631292101926
463,43.28394082228269
464,0.0
465,42.811022579926735
466,106.80182970619853
467,1.7192664349710227
468,39.88674059118559
469,45.75018397710512
470,374.6550329537278
471,208.72776619780294
472,688.3570176516372
473,375.6584653374607
474,50.29141282554092
475,11.549504649855574
476,10.710782536028091
477,88.71631182672806
478,95.47237939840964
479,93.63137029981515
480,433.34745469287384
481,871.8189670646234
482,77.11424731475907
483,85.58227885849189
484,0.0
485,14.370218119940096
486,160.4324771184368
487,179.4295755660925
488,186.41377125073282
489,131.5564727543993
490,199.69257639346847
491,197.72947842324314
492,0.0
493,0.0
494,0.0
495,91.77211610378417
496,183.1113235949561
497,47.07508272558905
498,0.0
499,39.88787764891474
500,152.14239567729152
501,1.1696350071460913
502,54.32356621232174
503,50.02593540204264
504,433.6325036115398
505,250.7591699713443
506,811.7015697446676
507,561.5063293015379
508,50.8626443243812
509,13.602504035803918
510,4.8121284377257645
511,24.441493487379113
512,97.96201264887591
513,101.48779065421645
514,206.31218024174305
515,584.2101535256576
516,1009.9075188538242
517,112.7257421525846
518,232.5440714742039
519,10.062157829947935
520,173.01061955011673
521,196.40174761043642
522,203.57537462602036
523,853.0409692242586
524,62.7350657102412
525,3.6181415137019535
526,0.0
527,101.2069711319539
528,153.430613756406
529,55.355044019218454
530,3.5319772339891857
531,54.621657271116554
532,206.18547411171411
533,1.3486878617056006
534,56.773331373798875
535,60.38685752573066
536,239.57344120191541
537,464.1503617944609
538,192.7739300154031
539,107.99782072934268
540,452.17806701251766
541,404.74887508844625
542,243.07605099745365
543,28.703783243060776
544,349.40814075882406
545,632.7828874471703
546,252.11836625655465
547,126.80508700878211
548,694.0389491592948
549,446.90891801985543
550,431.9655066704261
551,43.093723954228246
552,396.6041183335905
553,691.9831779465594
554,359.5736087880154
555,107.95060785983796
556,806.892990342423
557,541.3786273428652
558,586.279306917281
559,42.42013720736335
560,247.35670541084656
561,134.021789894615
562,150.29745891221677
563,67.12332586354333
564,106.69703122253028
565,54.94219533618518
566,85.23024984884049
567,643.4735711955266
568,335.41961355111806
569,10.398361229526664
570,931.4002457667281
571,487.9042829235067
572,66.69702795503193
573,432.02510520112276
574,71.48043729576841
575,298.0084557501463
576,415.69740859010244
577,47.222673666860274
578,622.2018101492109
579,124.56877994001817
580,227.75552437433961
581,107.55291177032097
582,668.6005517976504
583,422.8089030178453
584,0.0
585,599.9686905272599
586,298.56576176096297
587,121.86898450599274
588,411.403636024863
589,81.61422619671218
590,364.2938010936026
591,532.9722180946876
592,677.9575962949018
593,64.10347061021034
594,174.99536317254825
595,100.7877501326575
596,405.0623097805111
597,84.75939922913197
598,100.00910887081474
599,701.0641531723298
600,15.703976042066563
601,676.1350656146935
602,433.2398286629752
603,152.24463997473566
604,386.4101971673181
605,121.87898136714257
606,74.93240608654966
607,131.90277129900738
608,43.88628573259516
609,66.86359764967916
610,98.92761549082257
611,127.11483321783055
612,728.2177925709553
613,9.860859690824503
614,216.34253515104473
615,632.1098691209261
616,103.54461871115384
617,47.30523694690539
618,0.0
619,83.45652478778712
620,59.721040886407785
621,167.05079409115672
622,137.992682854939
623,0.0
624,67.64308638931816
625,106.28714766075439
626,564.4994159075895
627,170.61988583305677
628,46.86585254580427
629,79.51375924917964
