id,value
0,851.2257168584399
1,1113.7282213727542
2,204.85584050441497
3,632.9292158411074
4,869.3246477403958
5,1097.4161262178372
6,222.09582488754964
7,550.6302213159167
8,753.5065041684638
9,981.501713579131
10,222.40984535037174
11,443.64286497133105
12,391.1608430670484
13,290.78087449524537
14,27.963547320045315
15,270.16910533846414
16,42.21744975910393
17,69.94323497824375
18,69.33921431308127
19,297.963228074027
20,51.920327373124884
21,169.2752600920086
22,745.7964216517615
23,403.2419963402472
24,487.6309631726237
25,104.03148356514194
26,480.9534636339546
27,319.97017892070977
28,132.98080591869694
29,649.6437571524073
30,168.3943163718613
31,966.216439097341
32,273.8589175639138
33,19.518136494509818
34,19.928876094478113
35,178.6194102718708
36,400.7905209923905
37,75.16272424313823
38,140.67392121210133
39,374.4837418199651
40,493.76374454024864
41,132.69573291729824
42,147.732749332369
43,397.5780459333294
44,153.72220146334945
45,321.7905214499838
46,145.195399141842
47,457.7057137248886
48,326.34337875731296
49,362.4720580473636
50,74.51638239487208
51,454.7233870893695
52,86.43467441005313
53,360.97181146277774
54,612.1870628001095
55,328.0972233395404
56,766.1288090206577
57,171.71093500751869
58,0.525598697209164
59,11.017983407113592
60,109.6411093044358
61,67.97620563264005
62,371.61600902695625
63,133.0852614063916
64,1027.9178167445557
65,269.01772446904226
66,74.21598580985946
67,403.63924153215464
68,262.54303901108915
69,1074.5455852783527
70,390.17838252200147
71,360.42457498906674
72,106.65956649934955
73,269.0714990101027
74,510.34517693324096
75,123.0518566102634
76,198.60807406219547
77,298.5491097644293
78,108.35611399205723
79,20.019747057082675
80,289.3346967442702
81,119.25010605482862
82,478.852113905617
83,249.12239992569548
84,471.90429707409504
85,368.392564733217
86,317.08754722561696
87,121.50513389560217
88,627.861415172036
89,324.73820332530624
90,764.8837350149954
91,0.0
92,13.703477383884628
93,114.07642831586884
94,142.84426912520968
95,402.71605119484565
96,82.28090142568625
97,1011.6020896629783
98,309.4520564254501
99,83.74611001828882
100,424.76484808684984
101,207.09749000446794
102,1126.368397155445
103,377.0475153033431
104,404.28157326873884
105,97.18925019156902
106,293.82038476690644
107,578.5378282503386
108,143.69821898648337
109,189.55809389495093
110,366.9919218190666
111,118.45051196173165
112,602.4365161695652
113,136.02110141688564
114,548.8195966371874
115,150.36669036382267
116,514.630334436209
117,190.6410258538182
118,0.328750170220043
119,60.80854657461964
120,371.0332461212453
121,109.42361753849575
122,0.0
123,318.95061701824335
124,224.81174371231492
125,440.2879088874353
126,473.7239819622205
127,12.786464607882142
128,0.0
129,426.8423288608659
130,236.64280194695394
131,53.57582072812536
132,8.651500335394475
133,111.50229315871067
134,348.2173375594064
135,122.50208971896564
136,0.0
137,276.0341297409017
138,428.6530862724517
139,205.3620529127714
140,526.4331937801815
141,17.296181194413066
142,6.178763072485357
143,305.77482216715845
144,104.89800413220011
145,37.668569480116346
