id,value
15,419.9360621834413
29,37.64827831406473
44,414.3819813286633
59,268.31504156521544
63,239.53530365247607
75,141.54210947423715
90,288.30797387627604
102,4.694735221001496
104,340.20055714494043
108,-26.746103672610978
122,44.370550409975635
124,79.5474969146505
135,237.7853824754281
142,55.26249999231282
143,130.7863551147139
144,73.24447117244385
151,141.6869170794037
170,287.7135358172702
183,280.95107771175583
184,434.3272374867002
209,1320.7214463018959
227,72.71221287363603
240,230.65993536150592
252,-12.080987122185231
268,456.11934215008534
272,79.18134811916548
279,548.5955591116086
292,-27.156088445532898
297,405.91419611191844
314,46.84203912895949
325,158.96967287741262
335,740.7587228268867
336,446.1407709019747
344,2.672578281821238
366,388.479184515425
371,92.24263503708694
387,-1.780196772022526
416,22.441036732408875
420,204.0446375408425
422,252.95322912512228
428,528.1823672104438
430,50.55004942269561
439,156.7974284784097
443,78.8651777495292
452,180.80188541419918
462,-38.47970364830957
471,405.0791264826393
479,332.72338257541844
480,320.47929499491016
494,-41.17368935227403
495,966.9172398961307
497,435.1071263303178
528,480.34202897794444
551,79.86228142652377
553,185.52943218867995
555,25.00929873176275
558,-63.08045169320506
564,19.220553930309897
565,334.1464368954534
568,44.55521584514669
577,17.357822465520815
579,406.6115999846499
584,290.945803307271
589,19.751204262039362
598,720.4066431893406
605,643.8796659981894
613,259.781688281789
617,594.7042312407639
640,140.86428166390328
652,322.69068107015653
654,288.0426323095342
655,514.954555111668
662,146.64547058718378
677,293.569370721712
684,273.4233567259174
691,69.97297182465232
705,32.352353090197404
721,-13.752991130998582
725,566.084988745937
732,79.85897482425011
753,22.94164111710319
757,499.71780237657464
777,478.84310715039356
783,137.5834180696329
787,-10.468606171256715
799,88.36217911949484
807,140.2880593883037
808,67.65501344625852
809,158.5199477098916
810,107.29790871293693
834,62.209637056838545
843,159.9668309658032
864,89.43379916188705
870,134.9557000785018
871,1079.2511011174713
883,-44.63998328858248
890,117.98450076273836
896,139.31103335883157
907,1138.5344225973245
911,324.94157206079655
912,51.24441466327203
915,157.71367849402532
926,-35.06785887280634
931,306.6842102633256
947,63.240984572060846
952,67.95591606239786
958,371.8475010116409
964,153.9525049239208
967,64.74287274249075
969,98.783552841759
977,35.09073599319937
981,485.7496503617263
1001,83.1680233173949
1003,515.7071290969265
1032,396.2227801580416
1049,229.1002255106009
1051,32.8519512553375
1073,448.2413391258674
1086,310.723266963751
1092,363.2129642650432
1101,440.977150344921
1109,282.65336104812195
1119,266.0291110370048
1121,474.331294847314
1161,58.588573566080406
1170,160.44408917257684
1173,-73.58292826915198
1186,-43.19854861010582
1187,-119.61251489512851
1194,111.26474659762859
1209,-59.637559826826035
1212,524.713317353736
1217,1742.3026120589702
1220,381.40273288477755
1224,246.7091242462931
1225,330.23490202321943
1235,279.06326679707394
1251,1074.3655179990465
1268,76.21401476548246
1270,375.7555949097032
1272,654.338102926725
1292,172.7572406090926
1305,365.3280115143076
1310,71.28518217431844
1340,321.6678773188288
1344,395.7520208422628
1351,502.86672498769303
1354,244.78574526460582
1357,382.89362246576616
1360,223.63912349629285
1362,603.3102024878661
1371,234.3250927814474
1379,168.5885908223443
1384,282.820443612396
1397,121.31207144295617
1398,130.92363748360896
1411,395.7365191245516
1416,402.8376230571012
1423,326.5658046732945
1433,527.3045204678375
1443,212.08379874321523
1456,268.1050285597595
1468,123.75228712714312
1471,224.26051123087893
1477,229.3584967508536
1482,427.6785482978814
1485,228.54878317888833
1490,478.3296510411028
1496,589.871688884527
1498,111.88171736256847
1499,330.8703079155638
1504,366.95442844269974
1520,237.83998521751096
1553,69.71618597345545
1580,1223.1078150099152
1599,1353.8050192931878
1611,711.1704024948596
1620,1006.8451000363865
1657,201.89641203328617
1683,356.66046666740135
1694,231.28788240476328
1702,73.84395929010664
1710,1111.3526552196352
1748,-91.40211085046593
1754,262.87337070558664
1756,-16.306713850429148
1760,-33.51039919688398
1773,516.2485952213016
1789,261.77818791727617
1795,243.61920420836628
1801,810.9870977069212
1805,673.292032425734
1806,381.55742001513033
1808,273.4550816276617
1833,-81.04378657367828
1859,766.1968642835093
1860,90.58595583410725
1872,39.888918036907704
1876,-84.77852152634964
1891,25.06005875269074
1902,1124.2226493125304
1921,652.9879930782432
1935,320.2434795397896
1956,75.27582301687802
1961,366.2780254470218
1964,33.844102213460914
1972,146.17504234490102
1973,12.85284845603289
1982,251.01417852813873
2004,178.09966277175835
2028,203.8079471392339
2042,135.4078288871287
2045,287.73692171358005
2059,238.2918510480078
2077,229.39440010211547
2091,178.60614175777712
2095,115.74254625209623
2099,184.2804241591448
2117,604.0862383568034
2119,261.877958367917
2123,328.1743701537837
2146,181.6420228206973
2154,109.86797736839723
2155,429.6115266926117
2168,1279.529521988929
2178,976.7172416961804
2182,262.43270525272914
2197,63.306410412044755
2206,355.6871458555962
2209,421.94101655296964
2229,770.4671784095531
2237,109.4567092297068
2268,108.5298742951172
2284,94.73291678881183
2298,538.686862316819
2299,69.68136571390062
2328,418.5716243390085
2338,0.1405766403278159
2345,795.2495021516052
2350,186.47808867908182
2351,87.79379896441034
2363,66.5163211477522
2398,594.3158607335829
2402,10.936144316141652
2415,212.20740524804435
2417,344.9527678131802
2418,854.4690952184764
2423,55.32686434184818
2431,236.40671189225816
2432,233.3165551374433
2445,396.7839575124064
2447,419.2103833086015
2457,193.3677796247033
2462,106.95170821727795
2470,376.0325266991468
2488,24.00785469841203
2519,397.141043580391
2526,497.70059540805954
2537,-32.815035707392354
2540,878.5890244953496
2542,645.2040389142353
2550,594.6900267187334
2571,773.9836551617142
2578,345.54410975545915
2619,382.4161904722872
2629,50.49005126943562
2653,190.58824968255877
2656,180.88629849026734
2662,315.2453904607622
2669,239.10878734698613
2685,1003.2864588441618
2689,1647.4183060393034
2701,57.88994651755662
2722,439.4272481723373
2746,73.96580445794723
2750,776.5328440398824
2758,99.1226883205633
2764,404.7795489278346
2796,464.1715588312065
2799,-1.1628775484043428
2821,117.91175026982255
2836,75.21829111759205
2845,140.21995051781104
2851,46.20490852707879
2859,161.99266468949654
2860,330.5127349648629
2899,599.2408106682001
2903,389.97899182871754
2905,111.73195568833309
2907,345.42108833006
2910,282.7038394975229
2921,110.63978116779401
2925,90.13054829211241
2927,883.6290235068711
2929,167.00061624001376
2937,41.30799829290194
2941,127.08720767369279
2945,211.9419771587087
2954,342.08669064327194
2966,863.8796440201083
2973,372.6469918064083
2988,420.17488119315817
2999,124.64407289754979
3001,97.99879762443243
3021,525.1947438856148
3023,499.64203942608265
3034,870.3119533697497
